精英部队2：大敌当前 Tropa de Elite 2 - O Inimigo Agora É Outro,8.7,剧情 / 动作 / 犯罪 / 惊悚,巴西,"2011年11月25日票房，截至12月4日累计票房1335万元。
      </blockquote>
    </div>

    <div class=""actions"">
      <time class=""time"">2011-12-07 17:03:36</time>
        <a href=""javascript: void 0;"" class=""btn btn-like j a_show_login"" data-action-type=""like"">赞</a>

      <a href=""javascript: void 0;"" class=""btn btn-action-reply"" data-action-type=""showComments"" data-count=""0"">回复</a>

    </div>

    <div class=""others"">
      <div class=""comments"">
        <div class=""comments-items""></div>
        <a href=""javascript:void(0);"" class=""btn"" data-action-type=""showComments"" style=""display: none;"">加载更多</a>
          <span class=""pl"" align=""right""><a class=""j a_show_login"" href=""https://www.douban.com/accounts/register?reason=comment"">&gt; 我来回复</a></span>
      </div>
    </div>
  </div>

  

  

    </div>
  </div>

          
  <div id=""item4153097"" class=""doulist-item"" >
    <div class=""mod"">
      
  <div class=""hd"">
  </div>

      
  
  

  <div class=""bd doulist-subject"">
      
        <div class=""doulist-video-items"">
          <span class=""title"">播放全片</span>
            
            <a class=""doulist-video-item"" target=""_blank"" href=""https://m.miguvideo.com/mgs/msite/prd/detail.html?cid=667802104&amp;pwId=d01197d3076b4164af82983c408bb996""><span class=""icon-circle""><img src=""https://img1.doubanio.com/f/movie/d3e1f41e6a89962d1a2860dabb04b2d4e0c8df89/pics/movie/video-miguvideo.png"" /></span> 咪咕视频</a>

            
            <a class=""doulist-video-item"" target=""_blank"" href=""http://www.iqiyi.com/v_19rrhoe7f4.html?vfm=m_331_dbdy&amp;fv=4904d94982104144a1548dd9040df241""><span class=""icon-circle""><img src=""https://img1.doubanio.com/f/movie/7c9e516e02c6fe445b6559c0dd2a705e8b17d1c9/pics/movie/video-iqiyi.png"" /></span> 爱奇艺视频</a>

            
            <a class=""doulist-video-item"" target=""_blank"" href=""http://v.youku.com/v_show/id_XMjgxMTA4NDM5Mg==.html?tpa=dW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ&amp;refer=esfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900""><span class=""icon-circle""><img src=""https://img1.doubanio.com/f/movie/886b26a83d18bc60de4ee1daac38145f03c88792/pics/movie/video-youku.png"" /></span> 优酷视频</a>

            <a href=""javascript:;"" class=""more-video-item""><img src=""https://img1.doubanio.com/f/sns/e2ebb96e1a69c9d9ab686fdf1fda829f43aa1116/pics/sns/ic_circle_more@2x.png"" /> 更多</a>
            <div class=""video-items-other"">
                
                <a target=""_blank"" href=""https://www.douban.com/link2/?url=https%3A%2F%2Fwww.ixigua.com%2Fcinema%2Falbum%2F8jttya4e5mD%3Futm_source%3Ddouban&amp;subtype=17&amp;type=online-video""><span class=""icon-circle""><img src=""https://img1.doubanio.com/f/movie/056b79bf4b2094cdb661b1f8bee02c39fbd6aa58/pics/movie/video-xigua.png"" /></span> 西瓜视频</a>
                
                <a target=""_blank"" href=""https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fep201923%3Fbsource%3Ddouban&amp;subtype=8&amp;type=online-video""><span class=""icon-circle""><img src=""https://img1.doubanio.com/f/movie/f536fe0ea1cbb0914658ae803125d078351f9047/pics/movie/video-bilibili.png"" /></span> 哔哩哔哩</a>
            </div>
        </div>

    




    <div class=""source"">
      来自：豆瓣电影
    </div>
    
    <div class=""post"">
      <a href=""https://movie.douban.com/subject/4328442/"" target=""_blank"">
        <img src=""https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2633710180.jpg""/>
      </a>
    </div>
    <div class=""title"">
      <a href=""https://movie.douban.com/subject/4328442/"" target=""_blank"">
          <img style=""width: 16px; vertical-align: text-top;"" src=""https://img1.doubanio.com/f/sns/5741f726dfb46d89eb500ed038833582c9c9dcdb/pics/sns/doulist/ic_play_web@2x.png""/>
        遍地狼烟
      </a>
    </div>
    
      <div class=""rating"">
          <span class=""allstar30""></span>
          <span class=""rating_nums"">5.8</span>
          <span>(6906人评价)</span>
      </div>
    <div class=""abstract"">
      
          导演: 胡大为
            <br />
          主演: 何润东 / 宋佳 / 梁家辉
            <br />
          类型: 动作 / 爱情 / 战争
            <br />
          制片国家/地区: 中国大陆
            <br />
          年份: 2011
    </div>
  </div>
  


        
  
  <div class=""ft"">
    <div class=""comment-item content"" data-cid=""4153097"">
      <blockquote class=""comment"">
        <span>评语：</span>【国产/合拍】2011年12月2日",910万
开心魔法,4.5,喜剧 / 奇幻,中国大陆/中国香港,2011年12月1日,2035万
驱魔者 Priest,6.1,动作 / 科幻 / 惊悚 / 恐怖,美国,2011年11月29日,3800万
东成西就2011,4.0,喜剧 / 动作 / 爱情 / 奇幻 / 音乐,中国大陆/中国香港,2011年11月24日,8045万
光棍终结者,4.4,喜剧 / 爱情,中国大陆,2011年11月11日,142万
左利军,3.6,动作 / 战争 / 武侠 / 古装,中国大陆/中国香港,2011年11月18日,3855万
铁甲钢拳 Real Steel,8.3,剧情 / 动作 / 科幻 / 运动,美国/印度,2011年11月8日,1.432亿
丁丁历险记 The Adventures of Tintin: The Secret of the Unicorn,7.7,动作 / 动画 / 悬疑 / 冒险,美国/新西兰/英国/法国/澳大利亚,2011年11月15日,1.3225亿
失恋33天,7.2,剧情 / 爱情,中国大陆,2011年11月8日,3.5165亿
夏日恋神马 戀夏戀夏戀戀下,3.9,剧情 / 喜剧 / 爱情,中国香港,2011年11月4日,115万
转山,7.9,剧情 / 冒险,中国大陆/中国台湾,2011年11月3日,490万
密室之不可靠岸,5.2,剧情 / 犯罪 / 悬疑 / 惊悚,中国大陆,2011年10月27日,1560万
不明身份 Unknown,7.1,剧情 / 悬疑 / 惊悚,美国/英国/德国/法国,2011年11月1日,770万
星空,7.2,剧情 / 爱情 / 奇幻,中国大陆/中国台湾,2011年11月3日,1633万
名侦探柯南：沉默的十五分钟 名探偵コナン 沈黙の15分,6.8,动画 / 悬疑,日本,2011年11月4日,3060万
猩球崛起 Rise of the Planet of the Apes,8.1,剧情 / 动作 / 科幻,美国,2011年10月28日,2.0335亿
爱封了 I Phone You,5.3,喜剧 / 爱情,中国大陆/德国,2011年10月13日,386万
恋爱恐慌症,5.5,喜剧 / 爱情,中国大陆/中国台湾,2011年10月14日,410万
嘿店,3.3,喜剧 / 惊悚,中国大陆,2011年10月21日,335万
与时尚同居,5.6,喜剧 / 爱情,中国大陆,2011年10月21日,680万
一夜迷情 Last Night,7.2,剧情 / 爱情,美国/法国,2011年10月14日,1055万
床下有人,2.9,悬疑 / 惊悚,中国大陆,2011年10月14日,1595万
幸福额度,5.8,喜剧 / 爱情,中国大陆,2011年10月20日,3335万
永无止境 Limitless,7.5,科幻 / 悬疑 / 惊悚,美国,2011年10月13日,5145万
绿灯侠 Green Lantern,6.0,动作 / 科幻,美国,2011年10月20日,7300万
夏日乐悠悠,6.1,喜剧 / 爱情,中国大陆/中国香港,2011年9月30日,375万
李献计历险记,6.4,爱情 / 奇幻 / 冒险,中国大陆,2011年10月1日,870万
洛克王国之圣龙骑士,6.5,动画,中国大陆,2011年9月30日,3340万
白蛇传说,4.8,动作 / 爱情 / 奇幻 / 古装,中国大陆,2011年9月28日,2.034亿
挪威的森林 ノルウェイの森,6.0,剧情 / 爱情,日本,2011年9月16日,340万
孤胆特工 아저씨,8.2,剧情 / 动作 / 犯罪 / 惊悚,韩国,2011年9月16日,1030万
紫宅,3.4,爱情 / 悬疑 / 惊悚,中国大陆/中国香港,2011年9月23日,1230万
五月天追梦 追夢3DNA,7.8,剧情 / 纪录片 / 音乐,中国大陆/中国台湾,2011年9月23日,2802万
辛亥革命,6.5,剧情 / 历史 / 战争,中国大陆/中国香港,2011年9月23日,6228万
狂暴飞车 Drive Angry 3D,5.9,动作 / 犯罪 / 奇幻 / 惊悚,美国,2011年9月15日,6320万
源代码 Source Code,8.5,科幻 / 悬疑 / 惊悚,美国/加拿大,2011年8月30日,7190万
大武生,5.2,剧情 / 动作 / 爱情,中国大陆,2011年9月9日,4820万
全球热恋,5.6,喜剧 / 爱情,中国大陆/中国香港,2011年9月8日,6730万
美国队长 Captain America: The First Avenger,7.1,动作 / 科幻 / 冒险,美国,2011年9月9日,9575万
海洋 Océans,9.1,纪录片,法国/瑞士/西班牙/美国/阿联酋/摩纳哥,2011年8月12日,2550万
巴黎宝贝,5.5,剧情 / 喜剧 / 爱情,中国大陆,2011年8月25日,2155万
无价之宝,3.7,喜剧,中国大陆/中国香港,2011年8月19日,1825万
女巫季节 Season of the Witch,5.5,动作 / 奇幻 / 冒险,美国,2011年8月19日,3870万
赛车总动员2 Cars 2,7.8,喜剧 / 动画 / 冒险,美国,2011年8月24鈤,7820万
无极限之危情速递,3.4,喜剧 / 动作 / 爱情 / 冒险,中国大陆,2011年8月12日,330万
蓝精灵 The Smurfs,7.2,喜剧 / 动画 / 奇幻,美国/比利时,2011年8月10日,2.5775亿
水落石出,2.5,犯罪 / 惊悚 / 恐怖 / 情色,中国大陆,2011年8月5日,225万
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,9.0,奇幻 / 冒险,美国/英国,2011年8月4日,4.1095亿
像小强一样活着,5.9,喜剧,中国大陆,2011年7月29日,330万
蛋炒饭,7.0,剧情 / 喜剧,中国大陆,2011年7月28日,150万
秋之白华,6.8,剧情 / 传记 / 历史 / 爱情,中国大陆,2011年6月28日,325万
郭明义,5.1,剧情 / 传记,中国大陆,2011年7月15日,440万
杨善洲,7.8,剧情 / 传记,中国大陆,2011年7月19日,8005万
飞天,3.5,剧情,中国大陆,2011年7月1日,5510万
赛尔号大电影之寻找凤凰神兽,4.4,动画 / 奇幻 / 冒险,中国大陆,2011年7月28日,4295万
变形金刚3 Transformers: Dark of the Moon,7.2,动作 / 科幻,美国,2011年7月21日,10.93亿
报应 報應,5.8,犯罪 / 惊悚,中国香港,2011年7月12日,600万
钢的琴,8.5,剧情 / 喜剧,中国大陆,2011年7月15日,270万
一夜未了情,5.1,剧情 / 爱情,中国大陆,2011年15日,645万
战略特勤组 Unthinkable,7.9,剧情 / 悬疑 / 惊悚,美国,2011年7月10日,2960万
肩上蝶,4.9,剧情 / 爱情 / 动画 / 奇幻,中国大陆,2011年7月8日,1150万
武侠,6.7,剧情 / 动作 / 悬疑 / 武侠,中国香港/中国大陆,2011年7月4日,1.733亿
夺命心跳,5.1,悬疑 / 惊悚,中国大陆,2011年7月1日,1495万
雪花秘扇 Snow Flower and the Secret Fan,5.8,剧情 / 历史,中国大陆/美国,2011年6月24日,3515万
动物总动员 Konferenz der Tiere,6.6,喜剧 / 动画 / 家庭,德国,2011年6月24日,6135万
湘江北去,4.3,剧情 / 历史 / 战争,中国大陆,2011年6月10日,15万
敏感事件,5.1,惊悚,中国大陆,2011年6月6日,220万
超能游戏者 Геймеры. В поисках цели,5.5,动作 / 科幻 / 犯罪 / 冒险 / 恐怖,俄罗斯,2011年6月10日,1335万
岁岁清明,6.9,剧情,中国大陆,2011年6月3日,155万
西柏坡,3.2,动画,中国大陆,2011年5月26日,55万
B区32号,2.4,剧情 / 惊悚 / 恐怖,中国大陆,2011年6月3日,1395万
天际浩劫 Skyline,4.7,动作 / 科幻 / 灾难,美国,2011年6月3日,5675千万
你是哪里人,4.9,剧情 / 喜剧,中国大陆,2011年5月27日,60万
加勒比海盗4：惊涛怪浪 Pirates of the Caribbean: On Stranger Tides,7.8,动作 / 奇幻 / 冒险,美国,2011年5月20日,4.6335亿
蔡李佛拳,3.5,喜剧 / 动作,中国大陆/中国香港,2011年5月10日,50万
不再让你孤单,7.0,剧情 / 爱情,中国香港/中国大陆,2011年5月13日,2260万
宇宙英雄之超银河传说 大怪獣バトル ウルトラ銀河伝説 THE MOVIE,7.8,动作 / 冒险 / 家庭 / 奇幻 / 科幻,日本,2011年5月13日,3115万
最爱,7.4,剧情 / 爱情,中国大陆/中国香港,2011年5月10日,5760万
速度与激情5 Fast Five,8.5,动作 / 犯罪,美国,2011年5月12日,2.5595亿
雷神 Thor,7.1,动作 / 奇幻 / 冒险,美国,2011年5月8日,9815万
跟踪孔令学,6.7,喜剧 / 悬疑,中国大陆,2011年4月30日,277万
倩女幽魂,8.8,爱情 / 奇幻 / 武侠 / 古装,中国香港,2011年4月30日,280万
恐龙宝贝,7.0,动画,中国大陆,2011年4月29日,300万
迷踪：第九鹰团 The Eagle,6.3,剧情 / 历史 / 战争,美国/英国,2011年4月29日,840万
危情三日 The Next Three Days,8.1,剧情 / 动作 / 爱情 / 犯罪 / 惊悚,美国/法国,2011年4月29日,2315万
B+侦探 B+偵探,5.8,剧情 / 犯罪 / 悬疑 / 惊悚,中国香港/中国大陆,2011年4月29,2285万
关云长,5.0,传记 / 动作 / 历史 / 古装,中国大陆/中国香港,2011年4月26日,1.5897亿
倩女幽魂,5.4,剧情 / 奇幻 / 惊悚 / 古装,中国大陆/中国香港,2011年4月19日,1.4155亿
美少女特攻队 Sucker Punch,6.3,动作 / 奇幻 / 冒险,美国/加拿大,2011年4月15日,4755万
战国,3.9,剧情 / 动作 / 爱情 / 战争 / 悬疑 / 古装,中国大陆,2011年4月12日,7765万
蔡李佛,3.7,剧情 / 动作,中国大陆/中国香港,2011年4月2日,160万
囧探佳人,4.6,喜剧 / 惊悚,中国大陆,2011年4月7日,195万
万有引力,6.3,剧情 / 喜剧 / 爱情 / 悬疑,中国大陆/中国香港,2011年4月8日,430万
隐婚男女,5.6,剧情 / 爱情,中国大陆/中国香港/日本,2011年4月8日,1360万
里约大冒险 Rio,8.3,喜剧 / 动画 / 冒险,美国,2011年4月8日,1.3845亿
宅男总动员,3.6,喜剧 / 爱情,中国大陆,2011年4月1日,467万
夜惊魂,3.7,恐怖,中国大陆,2011年4月2日,810万
单身男女 單身男女,6.8,喜剧 / 爱情,中国香港,2011年3月31日,9615万
硬汉2：奉陪到底,6.4,动作 / 爱情,中国大陆,2011年4月1日,2295万
守望者：罪恶迷途,6.9,剧情 / 犯罪 / 悬疑 / 惊悚,中国大陆,2011年3月25日,1765万
惊沙,6.6,历史 / 战争,中国大陆,2011年3月12日,80万
洛杉矶之战 Battle: Los Angeles,6.1,动作 / 科幻,美国,2011年3月18日,2.2413亿
歼十出击,4.6,剧情 / 动作,中国大陆,2011年3月10日,265万
大人物,3.7,喜剧,中国大陆,2011年3月11日,985万
寻龙夺宝 The Dragon Pearl,3.8,动作 / 奇幻 / 冒险 / 家庭,澳大利亚/中国大陆,2011年3月11日,3155万
致命请柬,2.5,剧情 / 悬疑 / 惊悚 / 恐怖 / 鬼怪,中国大陆,2011年3月4日,990万
观音山,7.1,剧情 / 爱情,中国大陆,2011年3月3日,6860万
丛林有情狼 Alpha and Omega,6.5,喜剧 / 爱情 / 动画 / 冒险 / 家庭,美国/印度/加拿大,2011年2月25日,1465万
关键第四号 I Am Number Four,6.1,动作 / 科幻 / 惊悚,美国/印度,2011年2月26日,1.1435亿
致命伴旅 The Tourist,6.6,剧情 / 爱情 / 犯罪 / 悬疑,美国/法国/意大利,2011年2月13日,1.416亿
青蜂侠 The Green Hornet,5.8,喜剧 / 动作 / 犯罪,美国,2011年2月8日,1.397亿
我爱HK 开心万岁 我愛HK 開心萬歲,6.9,剧情 / 喜剧,中国香港,2011年1月31日,2720万
神奇侠侣 神奇俠侶,5.0,喜剧 / 古装,中国大陆/中国香港,2011年2月3日,4970万
我知女人心,5.6,喜剧 / 爱情,中国大陆/中国香港/韩国,2011年2月3日,6690万
最强囍事 最強囍事,5.2,喜剧 / 爱情,中国大陆/中国香港,2011年1月31日,1.644亿
老夫子之小水虎传奇,5.0,剧情 / 儿童 / 喜剧 / 动画,中国大陆,2011年1月27日,260万
戒烟不戒酒,6.1,剧情 / 喜剧,中国大陆,2011年2月3日,690万
窃听风云2,7.6,剧情 / 动作 / 犯罪 / 悬疑,中国香港/中国大陆,2011年8月18日,2.173亿
Hello！树先生,8.3,剧情,中国大陆,2011年11月4日,200万
巨额交易,4.7,剧情 / 喜剧 / 爱情 / 奇幻 / 冒险,中国大陆,2011年12月2日,950万
兔侠传奇,5.9,喜剧 / 动作 / 动画 / 冒险 / 武侠,中国大陆,2011年7月11日,1620万
假装情侣,6.1,喜剧 / 爱情,中国大陆,2011年6月24日,3120万
画壁,4.8,剧情 / 动作 / 爱情 / 奇幻,中国大陆/中国香港,2011年9月29日,1.8096亿
财神客栈 財神客棧,5.3,喜剧 / 动作 / 悬疑 / 古装,中国大陆/中国香港,2011年6月28,1.0325亿
房不剩防,5.8,喜剧 / 爱情,中国大陆,2011年3月22日,370万
奋斗,5.0,剧情 / 喜剧 / 爱情,中国大陆,2011年4月2日,545万
激战运钞车 Armored,5.7,动作 / 犯罪 / 惊悚,美国,2011年4月12日,1535万
孤岛惊魂,3.5,悬疑 / 惊悚 / 恐怖,中国大陆,2011年7月8日,8935万
我们约会吧,4.6,剧情 / 爱情,中国大陆,2011年2月13日,510万
