秘鲁大冒险 Las aventuras de Tadeo Jones,6.5,动画 / 冒险,西班牙,2012年9月14日,1220万
黑衣女人 The Woman in Black,5.8,剧情 / 惊悚 / 恐怖,英国/加拿大/瑞典,2012年9月20日,1678万
白鹿原,6.4,剧情 / 历史,中国大陆,2012年9月15日,1.2975亿
超凡蜘蛛侠 The Amazing Spider-Man,7.7,动作 / 科幻 / 奇幻 / 冒险,美国,2012年8月27日,3.2038亿
蝙蝠侠：黑暗骑士崛起 The Dark Knight Rises,8.8,剧情 / 动作 / 科幻 / 犯罪 / 惊悚,美国/英国,2012年8月27日,3.5085亿
普罗米修斯 Prometheus,7.6,科幻 / 惊悚 / 冒险,美国/英国,2012年9月2日,2.2415亿
敢死队2 The Expendables 2,7.0,动作 / 冒险,美国/德国/保加利亚/中国大陆,2012年9月4日,3.3555亿
爆笑角斗士 勁抽福祿壽,6.3,喜剧,中国香港,2012年8月23日,400万
恐怖旅馆,2.8,喜剧 / 恐怖,中国大陆,2012年8月17日,1481万
边境风云,7.8,剧情 / 犯罪,中国大陆,2012年8月17日,2978万
河东狮吼2,3.5,喜剧 / 动作 / 爱情,中国大陆/中国香港,2012年8月17日,7405万
HOLD住爱,3.6,喜剧 / 爱情 / 悬疑,中国大陆,2012年8月23日,4580万
消失的子弹,6.5,动作 / 悬疑 / 犯罪,中国大陆/中国香港,2012年8月14日,1.6005亿
乐翻天,5.1,喜剧,中国大陆,2012年8月2日,520万
搞定岳父大人,6.4,喜剧 / 爱情 / 家庭,中国大陆,2012年8月3日,1575万
神秘世界历险记,7.2,喜剧 / 动画 / 家庭 / 奇幻 / 冒险,中国大陆,2012年8月10日,2160万
太空一号 Lockout,6.2,动作 / 科幻 / 惊悚,美国/法国,2012年8月7日,3540万
机械师 The Mechanic,7.2,动作 / 惊悚,美国,2012年8月2日,8900万
我爱灰太狼,4.6,喜剧 / 动画 / 冒险,中国大陆,2012年8月10日,7250万
听风者,6.9,剧情 / 悬疑,中国大陆/中国香港,2012年8月7日,2.422亿
神探亨特张,7.0,动作 / 犯罪,中国大陆,2012年7月20日,770万
老雷斯的故事 The Lorax,6.9,动画 / 奇幻 / 家庭,美国/法国,2012年7月27日,1345万
笔仙,4.7,悬疑 / 恐怖,中国大陆,2012年7月16日,6010万
在劫难逃 Abduction,5.8,剧情 / 动作 / 悬疑 / 惊悚,美国,2012年7月27日,5270万
冰川时代4 Ice Age: Continental Drift,8.1,喜剧 / 动画 / 冒险,美国,2012年7月27日,4.578亿
青魇,6.1,剧情 / 悬疑 / 恐怖,中国大陆/中国香港,2012年7月6日,765万
十二星座离奇事件,3.1,悬疑 / 惊悚 / 犯罪,中国大陆,2012年7月13日,1930万
超决战！贝利亚银河帝国 ウルトラマンゼロ THE MOVIE 超決戦！ベリアル銀河帝国,7.7,动作,日本,2012年7月12日,1965万
大武当之天地密码,3.9,喜剧 / 动作 / 冒险,中国大陆/中国香港,2012年7月6日,3400万
麦兜·当当伴我心 麥兜‧噹噹伴我心,8.5,喜剧 / 动画,中国大陆/中国香港,2012年7月10日,4620万
搜索,7.4,剧情 / 悬疑,中国大陆,2012年7月6日,1.763亿
四大名捕,5.4,动作 / 爱情 / 悬疑 / 武侠 / 古装,中国大陆/中国香港,2012年7月12日,1.961亿
勇敢传说 Brave,7.6,喜剧 / 动画 / 奇幻 / 冒险,美国,2012年6月19日,2625万
猪猪侠之囧囧危机,6.3,动画 / 儿童,中国大陆,2012年6月28日,1150万
车手 車手,6.1,动作 / 犯罪 / 剧情,中国大陆/中国香港,2012年6月21日,2680万
赛尔号大电影2之雷伊与迈尔斯,5.5,动画 / 奇幻 / 冒险,中国大陆,2012年6月28日,3211万
痞子英雄之全面开战 痞子英雄,6.3,剧情 / 动作 / 犯罪,中国大陆/中国台湾,2012年6月19日,8945万
画皮2 畫皮Ⅱ,6.1,剧情 / 爱情 / 奇幻 / 惊悚,中国大陆/中国香港,2012年6月28日,7.264亿
宝岛双雄 寶島雙雄,4.4,喜剧 / 动作 / 爱情,中国大陆/中国台湾,2012年6月8日,700万
2012喜上加喜 2012我愛HK 喜上加囍,6.1,剧情 / 喜剧,中国香港/中国大陆,2012年6月15日,360万
特工争风 This Means War,6.6,喜剧 / 动作 / 爱情,美国,2012年6月16日,1700万
半夜不要照镜子,3.6,悬疑 / 惊悚,中国大陆,2012年6月14日,1160万
百万巨鳄,5.0,喜剧 / 惊悚 / 灾难,中国大陆,2012年6月8日,1210万
笔仙惊魂,3.4,悬疑 / 惊悚 / 恐怖,中国大陆,2012年6月8日,2325万
第一次,6.1,爱情,中国大陆,2012年6月8日,3390万
马达加斯加3 Madagascar 3: Europe&#39;s Most Wanted,8.2,喜剧 / 动画 / 冒险,美国,2012年6月8日,2.144亿
饥饿游戏 The Hunger Games,7.1,动作 / 科幻 / 冒险,美国,2012年6月14日,1.784亿
忠诚与背叛,4.9,剧情 / 历史,中国大陆,2012年5月23日,1150万
超蛙战士之威武教官,5.1,动作 / 科幻 / 动画,中国大陆,2012年6月1日,500万
醉后一夜,5.4,喜剧 / 爱情 / 悬疑,中国大陆/中国香港,2012年6月1日,990万
雨果 Hugo,7.7,剧情 / 儿童 / 奇幻 / 冒险,英国/美国/法国,2012年5月31日,2110万
潜艇总动员2,4.0,喜剧 / 动画 / 家庭 / 冒险,中国大陆,2012年6月1日,1690万
白雪公主之魔镜魔镜 Mirror Mirror,6.2,剧情 / 喜剧 / 奇幻 / 冒险,美国,2012年6月1日,4453万
神奇海盗团 The Pirates! In an Adventure with Scientists!,7.0,喜剧 / 动画 / 家庭 / 冒险,英国/美国,2012年6月1日,3690万
黑衣人3 Men in Black III,7.7,动作 / 喜剧 / 科幻,美国,2012年5月25日,5.1655亿
浮城大亨 浮城,7.5,剧情,中国大陆/中国香港,2012年5月18日,830万
赛德克·巴莱 賽德克·巴萊,8.8,剧情 / 历史 / 战争,中国台湾,2012年5月10日,1475万
追凶,4.5,犯罪 / 悬疑 / 惊悚,中国香港,2012年5月11日,1515万
影子爱人 影子愛人,4.1,喜剧 / 爱情,中国大陆/中国香港,2012年5月11日,1760万
人狼大战 The Grey,6.5,剧情 / 动作 / 惊悚 / 冒险,美国,2012年5月18日,3830万
三个火枪手 The Three Musketeers,6.7,动作 / 冒险 / 爱情,美国/德国/法国/英国,2012年5月15日,4150万
我是大熊猫,3.0,动画 / 冒险,中国大陆,2012年4月29日,395万
形影不离,5.9,剧情 / 悬疑,中国大陆,2012年5月4日,880万
匹夫,5.4,剧情 / 动作 / 战争 / 西部,中国大陆,2012年4月23日,2460万
杀生,7.8,剧情 / 悬疑,中国大陆,2012年4月28日,1900万
黄金大劫案,6.8,剧情 / 喜剧 / 动作 / 历史 / 爱情 / 战争,中国大陆,2012年4月23日,1.5345亿
复仇者联盟 The Avengers,8.2,动作 / 科幻 / 奇幻 / 冒险,美国,2012年5月5日,5.7285亿
荒岛情未了,3.7,悬疑 / 惊悚 / 冒险,中国大陆,2012年4月13日,330万
爱在那一天,4.2,剧情 / 爱情,中国大陆,2012年4月13日,510万
纽约行动 Ninja,4.4,动作 / 犯罪 / 剧情 / 惊悚,美国,2012年4月13日,1220万
迈阿密行动 R.T.T.,6.1,喜剧 / 爱情,法国,2012年4月12日,1665万
灵魂战车2：复仇时刻 Ghost Rider: Spirit of Vengeance,5.9,动作 / 奇幻 / 惊悚,美国/阿联酋,2012年4月20日,5750万
超级战舰 Battleship,6.7,动作 / 科幻 / 冒险 / 灾难,美国/日本/中国香港,2012年4月18日,3.164亿
台北飘雪 Snowfall in Taipei,5.6,剧情,中国大陆/日本/中国香港/中国台湾,2012年4月1日,180万
车在囧途,3.9,喜剧 / 爱情,中国大陆,2012年4月1日,2695万
绣花鞋,4.4,剧情 / 恐怖,中国大陆,2012年3月31日,4430万
春娇与志明 春嬌與志明,7.3,剧情 / 喜剧 / 爱情,中国香港/中国大陆,2012年3月30日,7135万
诸神之怒 Wrath of the Titans,6.1,动作 / 奇幻 / 冒险,美国,2012年3月30日,1.6505亿
兵临城下之决战要塞 Брестская Крепость,8.0,剧情 / 动作 / 历史 / 战争,俄罗斯/白俄罗斯,2012年3月16日,450万
饮食男女：好远又好近,5.3,剧情 / 喜剧 / 爱情,中国大陆/中国台湾,2012年3月23日,270万
嫁个100分男人,4.0,喜剧 / 爱情,中国大陆/中国香港,2012年3月16日,2445万
玩命追踪 Blitz,6.3,动作 / 犯罪 / 惊悚,英国/法国/美国,2012年3月16日,3065万
大追捕,7.3,剧情 / 动作 / 犯罪 / 悬疑 / 惊悚,中国香港/中国大陆,2012年3月15日,4830万
异星战场 John Carter,6.5,动作 / 科幻 / 奇幻 / 冒险,美国,2012年3月16日,2.617亿
神通乡巴佬,4.2,剧情 / 喜剧 / 爱情,中国大陆,2012年3月8日,215万
高举爱 高舉‧愛,6.1,剧情 / 爱情,中国香港,2012年3月8日,250万
疯狂的蠢贼,4.1,喜剧 / 犯罪,中国大陆,2012年3月1日,1315万
变节：潜罪犯 Laughing Gor之潛罪犯,6.1,动作 / 犯罪 / 悬疑,中国香港,2012年3月2日,1200万
情谜 情謎,5.6,剧情 / 爱情 / 悬疑,中国大陆/中国香港,2012年3月8日,2068万
王者之剑 Conan the Barbarian,5.4,动作 / 奇幻 / 冒险,美国,2012年2月26日,4255万
非常小特工之时间大盗 Spy Kids: All the Time in the World,5.8,动作 / 冒险 / 喜剧 / 家庭 / 科幻,美国,2012年3月6日,2655万
桃姐,8.3,剧情 / 家庭,中国香港,2012年3月8日,6810万
战马 War Horse,8.2,剧情 / 战争,美国,2012年2月28日,1.1735亿
猎物 La proie,6.8,动作 / 犯罪 / 惊悚,法国,2012年2月10日,140万
浮出水面的影子,4.7,剧情 / 悬疑 / 惊悚,中国大陆,2012年2月17日,180万
真心话大冒险,5.0,喜剧 / 爱情,中国大陆,2012年2月14日,1385万
新龙门客栈 新龍門客棧,8.7,动作 / 爱情 / 武侠 / 古装,中国香港/中国大陆,2012年2月24日,425万
国王的演讲 The King&#39;s Speech,8.4,剧情 / 传记 / 历史,英国/澳大利亚/美国,2012年2月24日,450万
双城计中计,6.6,剧情 / 喜剧 / 动作,中国大陆,2012年2月24日,2245万
铁血精英 Killer Elite,6.6,动作 / 惊悚,美国/澳大利亚,2012年2月17日,2840万
爱 愛,6.9,剧情 / 爱情,中国台湾/中国大陆,2012年2月13日,1.312亿
快乐的大脚2 Happy Feet Two,7.3,喜剧 / 动画 / 歌舞 / 家庭,澳大利亚/美国,2012年2月21日,5160万
夜店诡谈,3.3,惊悚 / 情色,中国大陆,2012年2月10日,685万
夺命金 奪命金,7.4,剧情 / 犯罪,中国香港,2012年2月3日,2510万
我愿意,5.9,喜剧 / 爱情,中国大陆,2012年2月10日,7910万
地心历险记2：神秘岛 Journey 2: The Mysterious Island,6.4,动作 / 科幻 / 冒险,美国,2012年2月10日,3.647亿
超时空救兵,5.1,喜剧 / 动作 / 科幻,中国大陆,2012年1月24日,285万
变身男女,5.0,剧情 / 爱情 / 奇幻,中国大陆,2012年1月26日,800万
亲家过年,5.6,喜剧 / 家庭,中国大陆,2012年1月18日,1150万
胡桃夹子：魔境冒险 The Nutcracker in 3D,6.5,动作 / 家庭 / 奇幻,英国/匈牙利,2012年1月17日,2730万
饭局也疯狂,5.1,剧情 / 喜剧,中国大陆,2012年1月23日,4265万
