魔法满屋 Encanto,6.4,动画 / 奇幻 / 歌舞,美国,2022年1月7日,7669万
密室逃生2 Escape Room  2,6.2,悬疑 / 惊悚,美国/南非,2022年4月2日,7655万
海底小纵队：洞穴大冒险 Octonauts and the Caves of Sac Actun,7.1,喜剧 / 动画 / 冒险,英国,2022年7月9日,7556万
尼罗河上的惨案 Death on the Nile,5.7,剧情 / 犯罪 / 悬疑,美国/英国,2022年2月19日,6852万
我们的冬奥,3.1,剧情 / 爱情,中国大陆,2022年2月14日,5603万
世间有她,5.5,剧情,中国大陆,2022年9月9日,5585万
山海经之再见怪兽,6.3,喜剧 / 动画 / 奇幻 / 冒险,中国大陆,2022年8月13日,3778万
海的尽头是草原,7.2,剧情,中国大陆,2022年9月9日,3600万
萌鸡小队：萌闯新世界,7.1,儿童 / 动画 / 冒险 / 家庭,中国大陆,2022年1月8日,3436万
误杀瞒天记 Drishyam,8.6,剧情 / 犯罪 / 悬疑,印度,2022年4月15日,3148万
你是我的春天,4.7,剧情,中国大陆,2022年7月1日,3048万
狼群,5.5,动作 / 战争,中国大陆,2022年9月9日,2893万
猪猪侠大电影·海洋日记,5.7,动画,中国大陆,2022年8月6日,2853万
迷你世界之觉醒,5.8,动画 / 冒险,中国大陆,2022年2月1日,2207万
一直一直都很喜欢你,4.7,爱情,中国大陆,2022年7月22日,2199万
最初的梦想 Chhichhore,6.9,剧情 / 喜剧,印度,2022年1月7日,1912万
搜救,4.5,剧情 / 冒险 / 灾难,中国大陆,2022年10月3日,1846万
东北虎,5.9,剧情 / 喜剧,中国大陆,2022年1月14日,1691万
开心超人之英雄的心,7.4,喜剧 / 动画 / 冒险,美国/爱尔兰/加拿大,2020年7月30日,1641万
遇见你之后 The Italian Recipe,5.0,爱情,中国大陆/意大利/德国,2022年6月3日,1635万
我们的样子像极了爱情,6.0,剧情 / 爱情,中国大陆,2022年8月4日,1611万
亡命救护车 Ambulance,5.6,动作 / 犯罪,美国,2022年4月22日,1556万
七人乐队 七人樂隊,6.4,剧情 / 历史,中国香港/中国大陆,2022年7月29日,1317万
纽约的一个雨天 A Rainy Day in New York,7.3,喜剧 / 爱情,美国,2022年2月25日,1270万
唐顿庄园2 Downton Abbey: A New Era,8.2,剧情 / 爱情,英国/美国,2022年5月20日,1238万
猎屠,3.4,犯罪,中国大陆,2022年8月12日,1224万
冲出地球,6.2,科幻 / 动画 / 冒险,中国大陆,2022年7月16日,1005万
致我的陌生恋人 Mon inconnue,6.8,喜剧 / 爱情,法国/比利时,2022年4月14日,876万
世界上最爱我的人,4.8,剧情 / 犯罪,中国大陆,2022年8月26日,764万
漫长的告白,6.4,剧情 / 爱情 / 家庭,中国大陆,2022年8月12日,607万
卧鼠藏虫,3.4,喜剧,中国大陆,2022年3月25日,505万
如果有一天我将会离开你,7.0,剧情,中国大陆,2022年3月11日,431万
巨星嫁到 Marry Me,5.6,喜剧 / 爱情 / 音乐,美国,2022年5月13日,373万
