六福喜事,5.3,喜剧 / 爱情,中国大陆/中国香港,2014年1月11日,7903万
分歧者：异类觉醒 Divergent,6.6,动作 / 科幻 / 冒险,美国,2014年9月8日,7660万
触不可及,5.6,爱情 / 战争,中国大陆,2014年9月19日,7600万
救火英雄,7.3,动作 / 灾难,中国香港/中国大陆,2014年1月3日,7274万
英雄之战,3.1,动作 / 爱情,中国大陆,2014年3月21日,7216万
雪国列车 설국열차,7.5,剧情 / 动作 / 科幻,韩国/捷克,2014年3月17日,6807万
露水红颜,5.0,爱情,中国大陆,2014年11月7日,6428万
盗马记 盜馬記,5.0,喜剧 / 动作 / 爱情 / 悬疑,中国大陆/中国香港,2014年3月21日,6150万
神秘世界历险记2,6.6,动画 / 冒险 / 家庭,中国大陆,2014年8月8日,6120万
赛尔号大电影4：圣魔之战,5.8,剧情 / 儿童 / 动画 / 冒险,中国大陆,2014年7月10日,6065万
神笔马良,6.0,动画 / 奇幻,中国大陆,2014年7月25日,5717万
秦时明月之龙腾万里,6.9,动画 / 奇幻 / 冒险 / 武侠,中国大陆,2014年8月8日,5710万
龙之谷：破晓奇兵,7.7,动画 / 奇幻 / 冒险,中国大陆,2014年7月31日,5661万
别惹我 Malavita,7.2,喜剧 / 犯罪 / 惊悚,法国/英国/美国,2014年3月7日,5539万
脱轨时代,6.1,喜剧 / 爱情,中国大陆,2014年3月7日,5409万
火鸡总动员 Free Birds,6.1,喜剧 / 动画 / 冒险,美国,2014年3月7日,4907万
黄金时代,7.4,剧情 / 传记 / 爱情,中国大陆/中国香港,2014年10月1日,4876万
笔仙3,4.3,悬疑 / 惊悚,中国大陆,2014年7月4日,4860万
盟军夺宝队 The Monuments Men,5.5,剧情 / 传记 / 历史 / 战争,美国/德国,2014年3月28日,4669万
潜艇总动员4：章鱼奇遇记,4.4,喜剧 / 动画 / 冒险,中国大陆,2014年5月30日,4563万
冰川时代2：融冰之灾 Ice Age: The Meltdown,8.2,喜剧 / 动画 / 冒险,美国,2014年10月13日,4327万
铠甲勇士之雅塔莱斯,6.8,剧情 / 动作 / 科幻,中国大陆,2014年10月1日,4281万
麦兜·我和我妈妈 麥兜‧我和我媽媽,8.6,喜剧 / 动画 / 家庭,中国香港/中国大陆,2014年10月1日,4212万
猪猪侠之勇闯巨人岛,5.1,喜剧 / 动画 / 冒险,中国大陆,2014年5月31日,4116万
新大头儿子和小头爸爸之秘密计划,5.0,儿童 / 动画 / 家庭,中国大陆,2014年9月26日,4022万
斑马总动员 Khumba,5.8,动画 / 冒险 / 家庭,南非,2014年12月31日,3945万
甜蜜杀机 甜蜜殺機,6.0,喜剧 / 爱情 / 犯罪,中国台湾,2014年3月7日,3656万
全城通缉,4.6,剧情 / 悬疑,中国大陆,2014年11月6日,3441万
笔仙惊魂3,3.4,悬疑 / 惊悚 / 恐怖,中国大陆,2014年4月4日,3403万
绝命航班 Last Flight,3.5,动作 / 惊悚 / 灾难,中国大陆,2014年3月21日,3315万
蜂鸟特攻 Hummingbird,6.4,剧情 / 动作 / 犯罪 / 惊悚,英国/美国,2014年5月9日,3202万
家园防线 Homefront,6.5,动作 / 犯罪 / 惊悚,美国,2014年3月14日,3199万
王牌,4.6,剧情 / 悬疑,中国大陆,2014年12月31日,3129万
天河,5.0,剧情,中国大陆,2014年11月15日,2881万
昆虫总动员 Minuscule: la Vallée des Fourmis Perdues,8.4,动画 / 冒险,法国/比利时,2014年8月22日,2878万
完美假妻168,5.0,喜剧 / 爱情 / 悬疑,中国大陆,2014年3月4日,2848万
考拉大冒险 코알라 키드: 영웅의 탄생,5.5,动画 / 冒险 / 家庭,韩国/美国,2014年5月1日,2838万
圣杯神器：骸骨之城 The Mortal Instruments: City of Bones,5.7,动作 / 奇幻 / 冒险,美国/德国/加拿大,2014年1月3日,2819万
大话天仙,3.3,喜剧 / 奇幻 / 古装,中国大陆/中国香港,2014年2月2日,2805万
疯狂72小时,4.7,喜剧,中国大陆,2014年6月6日,2613万
怨灵人偶,3.1,惊悚 / 恐怖,中国大陆,2014年12月31日,2561万
大力神 The Legend of Hercules,5.0,动作 / 冒险,美国,2014年4月11日,2516万
摩纳哥王妃 Grace of Monaco,6.8,剧情 / 传记 / 爱情,法国/美国/比利时/意大利/瑞士,2014年6月20日,2508万
辛巴达历险记2,4.1,喜剧 / 动画 / 冒险,中国大陆,2014年5月30日,2478万
鸣梁海战 명량,7.2,剧情 / 传记 / 动作 / 战争,韩国,2014年12月12日,2443万
百变爱人 Delete愛人,4.5,喜剧 / 爱情,中国香港/中国大陆,2014年4月11日,2374万
魁拔Ⅲ战神崛起,8.6,动作 / 动画 / 奇幻 / 冒险,中国大陆,2014年10月1日,2350万
极地大冒险2 Niko 2: Lentäjäveljekset,6.1,剧情 / 喜剧 / 动画 / 冒险,芬兰/德国/丹麦/爱尔兰,2014年2月2日,2290万
夜莺 Le Promeneur d&#39;Oiseau,6.5,剧情 / 家庭,中国大陆/法国,2014年10月31日,2109万
谁说我们不会爱,3.5,爱情,中国大陆,2014年2月14日,2099万
食人虫,3.2,科幻 / 惊悚 / 灾难,中国大陆,2014年10月10日,2071万
我在路上最爱你 길 위에서,3.6,剧情 / 爱情,中国大陆/韩国,2014年3月28日,2060万
机器纪元 Autómata,6.3,科幻 / 惊悚,西班牙/保加利亚,2014年11月28日,2042万
魔幻仙踪,4.8,动画 / 奇幻 / 冒险,中国大陆,2014年5月30日,2020万
美国骗局 American Hustle,6.8,剧情 / 犯罪,美国,2014年7月4日,1965万
幻影车神：魔盗激情 Dhoom 3,7.5,动作 / 犯罪 / 惊悚,印度,2014年7月25日,1927万
怨灵,4.0,惊悚 / 恐怖,中国大陆/韩国,2014年11月13日,1831万
81号农场之疯狂的麦咭,4.6,喜剧 / 动画 / 冒险 / 家庭,中国大陆,2014年10月1日,1820万
碟仙诡谭,3.1,惊悚,中国大陆,2014年8月8日,1800万
夺命地铁 Метро,6.8,剧情 / 惊悚 / 灾难,俄罗斯,2014年1月10日,1738万
白雪公主之矮人力量,3.5,喜剧 / 动画 / 奇幻 / 冒险,中国大陆,2014年8月21日,1735万
末日浩劫 Los últimos días,5.8,科幻 / 惊悚 / 冒险 / 灾难,西班牙/法国,2014年12月26日,1636万
美女与野兽 La belle et la bête,6.9,爱情 / 奇幻,法国/德国,2014年9月12日,1626万
床下有人2,2.9,悬疑 / 惊悚,中国大陆,2014年8月22日,1476万
人间·小团圆 香港仔,5.5,剧情,中国香港/中国大陆,2014年5月8日,1414万
大话西游之大圣娶亲 西遊記大結局之仙履奇緣,9.2,喜剧 / 爱情 / 奇幻 / 古装,中国香港/中国大陆,2014年10月24日,1404万
过界男女 過界,5.7,剧情 / 爱情,中国香港,2014年2月14日,1403万
男人不可以穷 男人唔可以窮,6.0,剧情 / 喜剧,中国香港/中国大陆,2014年12月24日,1356万
夜半梳头,3.6,悬疑 / 惊悚,中国大陆,2014年6月13日,1309万
我的播音系女友,3.8,喜剧 / 爱情,中国大陆,2014年5月20日,1262万
恐怖电影院,2.7,悬疑 / 惊悚,中国大陆,2014年10月30日,1162万
大话西游之月光宝盒 西遊記第壹佰零壹回之月光寶盒,9.0,喜剧 / 爱情 / 奇幻 / 古装,中国香港/中国大陆,2014年10月24日,1018万
深夜前的五分钟,6.2,爱情 / 悬疑,中国大陆/日本,2014年10月23日,991万
不再说分手 分手100次,5.8,爱情,中国香港/中国大陆,2014年8月1日,953万
坏姐姐之拆婚联盟,4.5,喜剧 / 爱情,中国大陆/韩国,2014年11月28日,931万
绝密跟踪 감시자들,7.7,动作 / 犯罪,韩国,2014年9月16日,889万
诡镇,3.5,剧情 / 悬疑 / 惊悚,中国大陆,2014年1月17日,877万
密道追踪之阴兵虎符,3.4,动作 / 悬疑 / 惊悚 / 冒险,中国大陆,2014年12月5日,875万
赞鸟历险记 Zambezia,6.7,喜剧 / 动画 / 冒险 / 家庭,南非,2014年4月30日,869万
最佳嫌疑人,6.0,喜剧 / 爱情 / 悬疑,中国大陆,2014年4月18日,869万
狂野非洲 African Safari,7.3,纪录片,法国/比利时,2014年11月7日,828万
推拿,8.0,剧情,中国大陆/法国,2014年11月28日,768万
还魂之迷失曼谷,4.8,悬疑 / 惊悚,中国大陆/泰国,2014年12月26日,732万
特工艾米拉,3.0,动作 / 悬疑,中国大陆,2014年4月11日,725万
诡八楼,2.8,悬疑 / 惊悚 / 恐怖,中国大陆,2014年9月19日,717万
等一个人咖啡 等一個人咖啡,6.2,喜剧 / 爱情,中国台湾/中国香港,2014年10月17日,699万
美人邦,3.6,喜剧 / 爱情,中国大陆,2014年8月28日,692万
天上的菊美,5.6,剧情,中国大陆,2014年5月18日,652万
死亡邮件,3.6,犯罪 / 悬疑,中国大陆,2014年6月20日,626万
挑战者联盟 Metegol,7.0,动画 / 冒险 / 运动,西班牙/阿根廷/印度/美国,2014年9月5日,598万
我就是我,6.6,剧情 / 纪录片,中国大陆,2014年7月25日,588万
化妆师,3.2,喜剧 / 惊悚,中国大陆,2014年3月20日,587万
