马达加斯加2：逃往非洲 Madagascar: Escape 2 Africa,7.8,动画 / 动作 / 冒险 / 喜剧 / 家庭,美国,2009年1月1日,3400万,总票房3400万

大战外星人 Monsters vs. Aliens,6.9,动画 / 动作 / 冒险 / 喜剧 / 家庭 / 科幻,美国,2009年3月31日,3220万,总票房3220万

速度与激情4 Fast &amp; Furious,7.8,动作 / 犯罪,美国,2009年4月15日,3015万

地铁惊魂 The Taking of Pelham 123,6.7,剧情 / 动作 / 犯罪,美国/英国,2009年10月20日,3015万

豚鼠特攻队 G-Force,6.9,动作 / 动画 / 冒险,美国,2009年11月24日,2655万

东邪西毒 東邪西毒,8.6,剧情 / 动作 / 爱情 / 武侠 / 古装,中国香港/中国台湾,2009年3月27日,2650万,总票房2650万

时空穿越者 Les deux mondes,6.1,喜剧 / 奇幻,法国,2009年3月5日,2604万,总票房2604万

铁人,6.9,剧情,中国大陆,2009年5月1日,2024万

白银帝国,6.3,剧情 / 历史 / 古装,中国大陆/中国台湾/中国香港,2009年8月21日,2230万

超级女特工 Les femmes de l&#39;ombre,7.1,剧情 / 历史 / 战争,法国,2009年4月28日,2200万

爱得起,5.7,喜剧 / 爱情,中国香港/中国大陆,2009年2月13日,1890万,总票房2150万

倔强萝卜,5.4,喜剧 / 犯罪,中国大陆,2009年10月23日,2135万

海角七号 海角七號,7.6,喜剧 / 剧情 / 爱情,中国台湾,2009年2月14日,2065万,总票房2065万

熊猫大侠,4.4,喜剧 / 动作 / 武侠 / 古装,中国大陆,2009年11月20日,2000万

孤胆义侠 Alone in the Dark,3.7,动作 / 奇幻 / 恐怖,加拿大/德国/美国,2009年3月20日,1990万,总票房1990万

海云台 해운대,6.5,剧情 / 动作 / 灾难,韩国,2009年8月25日,855万

国家要案 State of Play,7.0,剧情 / 悬疑 / 惊悚,美国/英国/法国,2009年8月18日,1585万

澳洲乱世情 Australia,7.3,冒险 / 剧情 / 历史 / 爱情 / 战争,澳大利亚/美国,2009年1月28日,1460万,总票房1650万

扑克王 撲克王,5.5,喜剧,中国香港,2009年12月22日,1479万

寻找成龙,4.0,儿童 / 喜剧 / 动作 / 家庭,中国大陆,2009年7月3日,1435万

高考1977,7.2,剧情,中国大陆,2009年4月3日,1390万

护宝娇娃 Скалолазка,4.2,动作 / 冒险,俄罗斯,2009年3月6日,1380万

午夜出租车,3.8,恐怖,中国大陆,2009年12月22日,1290万

第九区 District 9,8.3,动作 / 剧情 / 科幻 / 惊悚,美国/新西兰/加拿大/南非,2009年11月27日,1270万

特工008 Непобедимый,5.8,动作,俄罗斯,2009年10月10日,1210万

追影,4.4,动作 / 喜剧,中国/中国香港,2009年7月30日,1220万

夜·店,6.8,喜剧,中国大陆,2009年7月24日,1190万

斗牛,8.2,剧情 / 喜剧,中国大陆,2009年9月11日,1110万

沂蒙六姐妹,7.8,剧情 / 战争,中国大陆,2009年9月8日,1010万

狼灾记,4.4,剧情,中国大陆/日本/中国香港/美国/新加坡,2009年10月2日,1020万

伯纳德行动 Die Fälscher,7.9,犯罪 / 剧情 / 战争,德国/奥地利,2009年4月3日,987万

熊猫回家路,6.9,家庭,中国大陆,2009年5月8日,960万

麦田,5.0,动作 / 剧情 / 历史,中国大陆,2009年9月27日,940万

火星没事,4.9,喜剧 / 儿童,中国大陆,2009年11月20日,935万

拉贝日记 John Rabe,7.5,传记 / 剧情 / 历史 / 战争,法国/中国大陆/德国,2009年4月29日,930万

红河,7.2,剧情 / 爱情,中国大陆,2009年4月10日,840万,总票房840万

马兰花,5.1,剧情 / 动画,中国大陆,2009年6月19日,795万

恋爱前规则,5.1,剧情 / 喜剧 / 爱情,中国大陆,2009年11月3日,730万

仙境之桥 Bridge to Terabithia,7.9,剧情 / 奇幻 / 冒险,美国,2009年1月26日,470万

完美新娘,5.8,动作 / 犯罪 / 剧情,中国香港,2009年4月17日,610万

哆啦A梦：大雄与绿巨人传 映画ドラえもん のび太と緑の巨人伝,7.6,动画,日本,2009年8月4日,590万

惊天动地,6.9,剧情,中国大陆,2009年9月24日,580万

爱有来生,7.7,剧情 / 爱情,中国大陆,2009年9月3日,484万

秋喜,5.9,剧情 / 悬疑 / 惊悚,中国大陆,2009年10月14日,455万

真爱之吻 Penelope,6.7,喜剧 / 奇幻 / 爱情,英国/美国,2009年9月4日,450万

神兵小将,8.8,动画 / 奇幻,中国大陆,2009年10月1日,400万

隋朝来客,4.7,剧情 / 喜剧,中国大陆,2009年11月6日,325万

袁崇焕,7.0,历史,中国大陆,2009年6月19日,315万

战·无双 戰•無雙,3.9,动作 / 剧情,中国香港/中国大陆,2009年5月15日,242万

我的唐朝兄弟,6.7,动作,中国大陆,2009年11月20日,211万

麋鹿王,6.2,动画,中国大陆,2009年9月29日,210万

皇家刺青,4.7,剧情 / 悬疑 / 武侠 / 古装,中国,2009年9月30日,65万

七天爱上你,5.6,剧情 / 喜剧 / 爱情,中国,2009年11月3日,153万

夜玫瑰,6.6,喜剧 / 剧情 / 爱情,中国大陆,2009年2月14日（？存疑）,120万

末路雷霆 Dòng máu anh hùng,6.4,动作 / 剧情 / 爱情,越南,2009年4月3日,130万

精灵女孩小卓玛,6.8,动画 / 奇幻,中国,2009年5月27日,117万

我的机器人女友 僕の彼女はサイボーグ,7.5,喜剧 / 爱情 / 科幻,日本,2009年7月28日,110万

二十四城记,7.4,剧情,中国大陆/中国香港/日本,2009年3月6日,110万

跳出去,5.3,喜剧 / 剧情,中国香港/中国,2009年12月3日,100万

替身演员 La doublure,7.1,剧情 / 喜剧,法国/意大利/比利时,2009年2月6日,88万

袁隆平,9.0,剧情 / 传记,中国大陆,2009年6月19日,56万

喊过岭的故事,6.8,剧情,中国大陆/中国香港,2009年5月8日,40万

寻找微尘,6.3,剧情,中国大陆,2009年6月19日,35万

