陪安东尼度过漫长岁月,6.2,剧情 / 爱情,中国大陆,2015年11月13日,5965万
海绵宝宝 The SpongeBob Movie: Sponge Out of Water,7.6,喜剧 / 动画 / 冒险,美国,2015年12月1日,5665万
从天“儿”降,3.8,喜剧,中国大陆,2015年12月4日,5635万
师父,8.2,剧情 / 动作 / 武侠,中国大陆,2015年12月10日,5464万
赛尔号大电影5：雷神崛起,5.2,剧情 / 儿童 / 动画 / 冒险,中国大陆,2015年7月23日,5426万
恋爱中的城市,5.7,爱情,中国大陆,2015年8月19日,5348万
小羊肖恩 Shaun the Sheep Movie,8.4,喜剧 / 动画 / 冒险,英国/法国,2015年7月17日,5129万
太平轮(下)·彼岸,6.6,剧情 / 爱情 / 灾难,中国大陆/中国香港,2015年7月30日,5032万
杜拉拉追婚记,5.3,喜剧 / 爱情,中国大陆,2015年12月4日,4935万
既然青春留不住,4.7,喜剧 / 爱情,中国大陆,2015年10月23日,4842万
少年班,6.0,剧情 / 喜剧,中国大陆,2015年6月19日,4782万
华丽上班族 華麗上班族,6.0,剧情 / 喜剧 / 爱情 / 歌舞,中国香港/中国大陆,2015年9月2日,4725万
暗杀 암살,8.1,剧情 / 动作 / 历史 / 犯罪,韩国,2015年9月17日,4696万
"屠魔战士 I, Frankenstein",5.4,动作 / 科幻 / 奇幻 / 惊悚,美国/澳大利亚,2015年5月26日,4693万
坏蛋必须死,6.0,喜剧 / 动作 / 犯罪 / 悬疑,中国大陆/中国香港/韩国,2015年11月27日,4646万
魔法总动员 The House of Magic,6.8,喜剧 / 动画 / 冒险,比利时,2015年4月4日,4537万
猪猪侠之终极决战,5.6,喜剧 / 动画 / 冒险,中国大陆,2015年7月10日,4504万
暴疯语,5.9,悬疑 / 惊悚,中国大陆/中国香港,2015年4月3日,4462万
十月初五的月光,5.5,剧情 / 爱情,中国大陆/中国香港,2015年11月20日,4258万
宅女侦探桂香,4.3,喜剧 / 爱情 / 悬疑,中国大陆/中国香港/中国台湾,2015年8月13日,4098万
将错就错,3.9,喜剧 / 爱情,中国大陆,2015年3月5日,3917万
巴啦啦小魔仙之魔箭公主,5.5,奇幻 / 冒险,中国大陆,2015年10月1日,3792万
神探驾到 浮華宴,4.5,喜剧 / 爱情 / 悬疑 / 奇幻,中国香港/中国大陆,2015年2月6日,3719万
史努比：花生大电影 The Peanuts Movie,7.5,喜剧 / 动画 / 冒险,美国,2015年11月6日,3643万
坚不可摧 Unbroken,7.0,剧情 / 传记 / 战争 / 运动,美国,2015年1月30日,3595万
潜艇总动员5：时光宝盒,4.4,动画 / 冒险,中国大陆,2015年5月29日,3325万
新步步惊心,4.1,爱情 / 奇幻 / 古装,中国大陆,2015年8月7日,3211万
山河故人,8.1,剧情 / 家庭,中国大陆/法国/日本,2015年10月30日,3154万
土豪520,3.7,喜剧 / 爱情,中国大陆,2015年5月21日,3001万
兔侠之青黎传说,6.6,动作 / 动画 / 冒险,中国大陆,2015年2月21日,2811万
小飞侠：幻梦启航 Pan,6.1,动作 / 奇幻 / 冒险,美国/英国/澳大利亚,2015年10月22日,2809万
一万年以后,5.5,动作 / 动画 / 奇幻,中国大陆,2015年3月27日,2770万
封门诡影,4.7,悬疑 / 惊悚,中国大陆,2015年3月13日,2565万
功夫,8.8,动作 / 喜剧 / 犯罪 / 奇幻,中国大陆/中国香港,2015年1月15日,2546万
暴走神探,5.4,喜剧 / 动作 / 爱情 / 悬疑,中国大陆/中国香港,2015年1月16日,2447万
破坏者 Sabotage,5.7,剧情 / 动作 / 犯罪 / 惊悚,美国,2015年4月24日,2433万
白幽灵传奇之绝命逃亡 Outcast,4.5,动作 / 古装,中国大陆/加拿大/美国,2015年4月3日,2419万
贵族大盗 Mortdecai,5.4,喜剧 / 动作,美国/英国,2015年4月17日,2193万
可爱的你 五個小孩的校長,7.9,剧情,中国香港/中国大陆,2015年3月20日,2169万
张震讲故事之鬼迷心窍,3.3,悬疑 / 惊悚,中国大陆,2015年7月2日,2086万
冲锋车 衝鋒車,6.7,喜剧 / 犯罪,中国香港/中国大陆,2015年4月3日,2079万
闯堂兔2疯狂马戏团,3.8,儿童 / 喜剧 / 动画 / 冒险,中国大陆,2015年1月1日,2077万
谍·莲花,3.0,剧情 / 悬疑,中国大陆,2015年1月16日,2046万
再次出发之纽约遇见你 Begin Again,8.6,喜剧 / 爱情 / 音乐,美国,2015年6月26日,2027万
北京时间,5.7,剧情 / 爱情,中国大陆,2015年12月11日,1913万
北京纽约,4.3,剧情 / 爱情,中国大陆/英国/美国,2015年3月6日,1892万
一个勺子,7.7,剧情 / 喜剧,中国大陆,2015年11月20日,1887万
巴黎假期,5.5,喜剧 / 爱情,中国大陆/中国香港,2015年7月31日,1735万
美人鱼之海盗来袭,2.7,喜剧 / 动画 / 奇幻 / 冒险,中国大陆,2015年7月31日,1702万
阿里巴巴大盗奇兵,2.8,喜剧 / 动画 / 冒险,中国大陆,2015年5月23日,1568万
通灵之六世古宅,4.2,惊悚 / 恐怖,中国大陆,2015年7月24日,1566万
魔镜奇缘,3.1,动画 / 奇幻 / 冒险 / 家庭,中国大陆,2015年9月3日,1552万
我是女王,4.2,剧情 / 爱情,中国大陆,2015年4月15日,1525万
亚马逊萌猴奇遇记 Amazonia,7.6,冒险,法国/巴西,2015年9月4日,1497万
旋风九日,7.0,剧情 / 爱情 / 家庭,中国香港/中国台湾,2015年4月30日,1383万
十二公民,8.4,剧情,中国大陆,2015年5月15日,1377万
年少轻狂,3.7,喜剧 / 爱情,中国大陆,2015年11月13日,1281万
落跑吧爱情 落跑吧愛情,5.6,爱情,中国台湾/中国香港,2015年9月4日,1268万
前目的地 Predestination,8.0,科幻 / 悬疑,澳大利亚/美国,2015年1月9日,1215万
三只小猪与神灯,4.2,喜剧 / 动画 / 冒险,中国大陆,2015年6月27日,1215万
我的青春期,6.1,剧情 / 爱情,中国大陆,2015年11月11日,1215万
别有动机,4.3,动作 / 犯罪 / 悬疑,中国大陆,2015年9月17日,1180万
分手再说我爱你,6.6,喜剧 / 爱情,中国大陆/中国香港,2015年12月24日,1096万
魔镜,5.2,惊悚,中国大陆/韩国,2015年9月25日,1034万
心迷宫,8.7,剧情 / 犯罪 / 悬疑,中国大陆,2015年10月16日,999万
闯入者,7.6,剧情 / 犯罪 / 惊悚,中国大陆,2015年4月30日,986万
三城记,6.2,剧情 / 爱情,中国大陆/中国香港,2015年8月27日,943万
笔仙魔咒,3.0,惊悚 / 恐怖,中国大陆,2015年10月16日,936万
爱我就陪我看电影,3.6,喜剧 / 爱情,中国大陆,2015年4月30日,895万
幸存者 Survivor,5.9,动作 / 惊悚,英国/美国,2015年10月18日,866万
夺命旅行,3.3,惊悚,中国大陆,2015年5月15日,845万
摩尔庄园3：魔幻列车大冒险,6.8,动画 / 冒险 / 家庭,中国大陆,2015年2月5日,841万
奥拉星：进击圣殿,4.9,儿童 / 动画 / 奇幻 / 冒险,中国大陆,2015年7月23日,829万
