异星觉醒 Life,6.5,科幻 / 惊悚 / 恐怖,英国/美国,2017年5月19日,1.276亿
父子雄兵,4.6,喜剧,中国大陆,2017年7月21日,1.246亿
傲娇与偏见,4.7,喜剧 / 爱情,中国大陆,2017年4月20日,1.2375亿
决战食神,4.6,剧情 / 动作,中国大陆/中国香港,2017年2月10日,1.1758亿
大卫贝肯之倒霉特工熊,4.5,喜剧 / 动画 / 冒险 / 家庭,中国大陆,2017年1月13日,1.1575亿
鲛珠传,4.2,喜剧 / 动作 / 爱情 / 奇幻,中国大陆/中国香港,2017年8月11日,1.1307亿
降临 Arrival,7.8,剧情 / 科幻,美国/加拿大,2017年1月20日,1.0886亿
极盗车神 Baby Driver,7.1,动作 / 犯罪 / 音乐,英国/美国,2017年8月25日,1.0836亿
十八洞村,6.8,剧情,中国大陆,2017年10月13日,1.0596亿
追捕,4.5,剧情 / 动作 / 犯罪 / 悬疑,中国香港/中国大陆,2017年11月24日,1.0568亿
七十七天,6.4,剧情 / 冒险,中国大陆,2017年11月3日,1.0359亿
东北往事之破马张飞,3.5,喜剧 / 动作,中国大陆,2017年2月3日,1.0304亿
游戏规则,4.1,剧情 / 动作,中国大陆,2017年2月10日,1.0304亿
冈仁波齐,7.7,剧情,中国大陆,2017年6月20日,9927万
绝世高手,5.9,喜剧,中国大陆,2017年7月7日,9740万
绑架者,4.8,动作 / 犯罪,中国大陆/中国台湾/中国香港,2017年3月31日,9527万
赛尔号大电影6：圣者无敌,4.9,儿童 / 动画 / 奇幻 / 冒险,中国大陆,2017年8月18日,9376万
降魔传,2.9,喜剧 / 奇幻,中国大陆,2017年11月17日,9011万
大护法,7.8,喜剧 / 动画 / 奇幻 / 冒险,中国大陆,2017年7月13日,8719万
银魂 銀魂,6.9,喜剧 / 动作 / 奇幻 / 冒险,日本,2017年9月1日,8100万
密战,4.3,剧情 / 动作 / 战争,中国大陆,2017年11月3日,7881万
烟花 打ち上げ花火、下から見るか？横から見るか？,5.5,剧情 / 动画,日本,2017年12月1日,7819万
银翼杀手2049 Blade Runner 2049,8.3,剧情 / 动作 / 科幻,美国/英国/加拿大/匈牙利,2017年10月27日,7601万
原谅他77次 原諒他77次,6.4,爱情,中国香港/中国大陆,2017年6月23日,7505万
血战湘江,5.0,喜剧 / 奇幻,中国大陆,2017年6月29日,6938万
至爱梵高·星空之谜 Loving Vincent,8.5,剧情 / 传记 / 动画,英国/波兰,2017年12月8日,6788万
狂兽 狂獸,4.9,剧情 / 动作 / 犯罪,中国香港/中国大陆,2017年11月10日,6700万
欢乐喜剧人,2.6,喜剧,中国大陆,2017年3月24日,6700万
破·局,6.1,动作 / 犯罪,中国大陆,2017年8月17日,6431万
闪光少女,7.2,喜剧 / 音乐,中国大陆,2017年7月20日,6422万
荡寇风云,6.0,传记 / 动作 / 历史 / 战争 / 古装,中国大陆/中国香港,2017年5月27日,6292万
明月几时有,6.9,剧情 / 历史 / 战争,中国大陆/中国香港,2017年7月1日,6264万
疯岳撬佳人,3.3,喜剧 / 爱情,中国大陆,2017年2月14日,6089万
龙之战,6.4,动作 / 历史 / 战争,中国大陆,2017年8月4日,5966万
合约男女,4.3,喜剧 / 爱情,中国大陆,2017年2月14日,5696万
巨额来电,5.6,剧情 / 犯罪,中国大陆/中国香港,2017年12月8日,5558万
亚瑟王：斗兽争霸 King Arthur: Legend of the Sword,6.9,动作 / 奇幻 / 冒险,英国/美国/澳大利亚,2017年5月12日,5470万
这就是命,4.2,喜剧 / 犯罪,中国大陆,2017年12月1日,5424万
我的爸爸是森林之王 The Son of Bigfoot,6.2,喜剧 / 动画 / 冒险,法国/比利时,2017年10月14日,5409万
刀剑神域：序列之争 劇場版 ソードアート・オンライン -オーディナル・スケール-,7.0,科幻 / 动画 / 冒险,日本,2017年9月15日,5382万
昆塔：反转星球,6.2,动画,中国大陆,2017年10月1日,5033万
引爆者,6.3,动作 / 犯罪,中国大陆,2017年11月24日,4856万
常在你左右,5.0,犯罪 / 悬疑,中国香港/中国大陆,2017年10月27日,4462万
喵星人,4.4,儿童 / 喜剧 / 奇幻,中国香港/中国大陆,2017年7月14日,4456万
猪猪侠之英雄猪少年,5.0,喜剧 / 动画 / 奇幻,中国大陆,2017年1月7日,4418万
声之形 聲の形,6.8,剧情 / 爱情 / 动画,日本,2017年9月8日,4412万
冰雪大作战 Snowtime!,6.0,喜剧 / 动画 / 家庭,加拿大,2017年4月1日,4285万
乐高蝙蝠侠大电影 The Lego Batman Movie,8.0,喜剧 / 动作 / 动画 / 冒险,美国/丹麦/澳大利亚,2017年3月3日,4192万
大耳朵图图之美食狂想曲,6.1,喜剧 / 动画 / 冒险,中国大陆,2017年7月28日,4129万
钢铁飞龙之再见奥特曼,2.6,动作 / 科幻 / 动画,中国大陆,2017年10月1日,4029万
李雷和韩梅梅,3.7,剧情 / 喜剧 / 爱情,中国大陆,2017年6月9日,4008万
毒。诫 毒。誡,4.9,剧情 / 动作 / 犯罪,中国大陆/中国香港,2017年5月12日,3949万
了不起的菲丽西 Ballerina,6.5,喜剧 / 动画 / 冒险 / 歌舞,法国/加拿大,2017年2月1日,3913万
鲨海 47 Meters Down,5.6,惊悚 / 冒险,英国,2017年12月8日,3862万
有完没完,5.3,剧情 / 喜剧,中国大陆,2017年4月1日,3724万
至暗时刻 Darkest Hour,8.5,剧情 / 传记 / 历史 / 战争,英国/美国,2017年12月1日,3672万
黑白迷宫,4.7,剧情 / 动作 / 犯罪,中国大陆/中国香港,2017年8月31日,3238万
麻烦家族,4.5,喜剧 / 家庭,中国大陆,2017年5月11日,3176万
英雄本色,8.6,剧情 / 动作 / 犯罪,中国香港,2017年11月17日,3166万
青禾男高,3.9,剧情,中国大陆/中国台湾,2017年7月12日,3017万
阿唐奇遇,7.0,动画 / 奇幻 / 冒险,中国大陆,2017年7月21日,2993万
超凡战队 Power Rangers,4.5,动作 / 科幻 / 冒险,美国/中国香港/加拿大,2017年5月12日,2938万
玩偶奇兵,4.7,动画 / 奇幻 / 冒险,中国大陆,2017年8月4日,2906万
最终幻想15：王者之剑 Kingsglaive Final Fantasy XV,7.2,剧情 / 科幻 / 动画 / 奇幻 / 冒险,日本/美国,2017年3月10日,2871万
烽火芳菲,5.7,剧情 / 爱情 / 战争,中国大陆/丹麦,2017年11月10日,2746万
暴雪将至,7.0,剧情 / 犯罪 / 悬疑,中国大陆,2017年11月17日,2671万
“吃吃”的爱,5.2,喜剧 / 爱情 / 奇幻,中国大陆/中国香港/中国台湾,2017年5月27日,2631万
二次初恋,4.2,喜剧 / 爱情 / 奇幻,中国大陆,2017年8月31日,2565万
精灵宝可梦：波尔凯尼恩与机巧的玛机雅娜 ポケモン・ザ・ムービーXY&amp;Z ボルケニオンと機巧のマギアナ,6.1,动画 / 奇幻 / 冒险,日本,2017年11月11日,2445万
重返·狼群,8.3,纪录片,中国大陆,2017年6月16日,2370万
天生不对,4.0,喜剧 / 爱情,中国大陆,2017年11月10日,2300万
三只小猪2,8.2,剧情,中国大陆/法国,2017年11月24日,2125万
托马斯大电影之了不起的比赛 Thomas &amp; Friends: The Great Race,6.5,儿童 / 动画,英国,2017年9月22日,2121万
血狼犬,5.5,剧情 / 动作 / 冒险,中国大陆,2017年4月21日,2108万
恐袭波士顿 Patriots Day,8.0,剧情 / 历史 / 惊悚,美国,2017年11月17日,2029万
忠爱无言,7.3,剧情,中国大陆,2017年6月9日,1905万
相声大电影之我要幸福,3.1,剧情 / 喜剧,中国大陆,2017年12月1日,1750万
天空之眼 Eye in the Sky,7.8,剧情 / 战争,英国/加拿大,2017年1月13日,1720万
美好的意外,5.5,喜剧 / 奇幻,中国大陆,2017年6月2日,1667万
守护者：世纪战元 Защитники,3.8,动作 / 科幻,俄罗斯,2017年5月19日,1583万
豆福传,5.7,动画,中国大陆,2017年7月28日,1578万
天才捕手 Genius,7.4,剧情 / 传记,英国/美国,2017年3月10日,1452万
维京：王者之战 Викинг,5.8,剧情 / 动作 / 历史,俄罗斯,2017年12月1日,1403万
我的爸爸是国王,8.0,剧情,日本,2017年7月18日,1357万
抢红,3.2,动作 / 犯罪,中国大陆,2017年5月19日,1318万
麦兜响当当 麥兜響當當,7.6,动画 / 喜剧,中国大陆/中国香港,2017年3月17日,1304万
情遇曼哈顿,3.7,喜剧 / 爱情,中国大陆,2017年10月13日,1300万
碟仙诡谭2,3.1,悬疑 / 惊悚,中国大陆,2017年3月10日,1269万
玩命直播 Nerve,6.4,动作 / 惊悚 / 冒险,美国,2017年1月6日,1253万
神秘家族,4.8,剧情 / 犯罪 / 悬疑,中国大陆/中国台湾/韩国,2017年4月21日,1130万
灵狼传奇 Савва. Сердце воина,5.1,动画 / 奇幻 / 冒险,俄罗斯,2017年4月29日,1104万
当怪物来敲门 A Monster Calls,7.2,剧情 / 儿童 / 奇幻,西班牙/美国/英国,2017年5月19日,1093万
捍卫者,7.4,剧情 / 历史 / 战争,中国大陆,2017年9月22日,976万
